draft_id;rank;main_colors;splash_colors;won;deck_Agate Assault;deck_Agate-Blade Assassin;deck_Alania's Pathmaker;deck_Alania, Divergent Storm;deck_Artist's Talent;deck_Azure Beastbinder;deck_Bakersbane Duo;deck_Bandit's Talent;deck_Banishing Light;deck_Bark-Knuckle Boxer;deck_Barkform Harvester;deck_Baylen, the Haymaker;deck_Bellowing Crier;deck_Beza, the Bounding Spring;deck_Blacksmith's Talent;deck_Blooming Blast;deck_Bonebind Orator;deck_Bonecache Overseer;deck_Brambleguard Captain;deck_Brambleguard Veteran;deck_Brave-Kin Duo;deck_Brazen Collector;deck_Brightblade Stoat;deck_Builder's Talent;deck_Bumbleflower's Sharepot;deck_Burrowguard Mentor;deck_Bushy Bodyguard;deck_Byway Barterer;deck_Cache Grab;deck_Calamitous Tide;deck_Camellia, the Seedmiser;deck_Caretaker's Talent;deck_Carrot Cake;deck_Cindering Cutthroat;deck_Clement, the Worrywort;deck_Clifftop Lookout;deck_Coiling Rebirth;deck_Conduct Electricity;deck_Consumed by Greed;deck_Corpseberry Cultivator;deck_Coruscation Mage;deck_Cruelclaw's Heist;deck_Crumb and Get It;deck_Curious Forager;deck_Daggerfang Duo;deck_Daring Waverider;deck_Darkstar Augur;deck_Dawn's Truce;deck_Dazzling Denial;deck_Dewdrop Cure;deck_Dire Downdraft;deck_Diresight;deck_Dour Port-Mage;deck_Downwind Ambusher;deck_Dragonhawk, Fate's Tempest;deck_Dreamdew Entrancer;deck_Driftgloom Coyote;deck_Druid of the Spade;deck_Early Winter;deck_Eddymurk Crab;deck_Eluge, the Shoreless Sea;deck_Emberheart Challenger;deck_Essence Channeler;deck_Fabled Passage;deck_Feather of Flight;deck_Fecund Greenshell;deck_Feed the Cycle;deck_Fell;deck_Festival of Embers;deck_Finch Formation;deck_Finneas, Ace Archer;deck_Fireglass Mentor;deck_Flamecache Gecko;deck_Flowerfoot Swordmaster;deck_For the Common Good;deck_Forest;deck_Fountainport;deck_Fountainport Bell;deck_Frilled Sparkshooter;deck_Frogmite;deck_Galewind Moose;deck_Gev, Scaled Scorch;deck_Glarb, Calamity's Augur;deck_Glidedive Duo;deck_Gossip's Talent;deck_Harnesser of Storms;deck_Harvestrite Host;deck_Hazardroot Herbalist;deck_Hazel's Nocturne;deck_Head of the Homestead;deck_Heaped Harvest;deck_Heartfire Hero;deck_Hearthborn Battler;deck_Heirloom Epic;deck_Helga, Skittish Seer;deck_Hidden Grotto;deck_High Stride;deck_Hired Claw;deck_Hivespine Wolverine;deck_Hoarder's Overflow;deck_Honored Dreyleader;deck_Hop to It;deck_Hugs, Grisly Guardian;deck_Hunter's Talent;deck_Huskburster Swarm;deck_Innkeeper's Talent;deck_Into the Flood Maw;deck_Intrepid Rabbit;deck_Iridescent Vinelasher;deck_Island;deck_Jackdaw Savior;deck_Jolly Gerbils;deck_Junkblade Bruiser;deck_Kastral, the Windcrested;deck_Keen-Eyed Curator;deck_Kindlespark Duo;deck_Kindred Charge;deck_Kitnap;deck_Kitsa, Otterball Elite;deck_Knightfisher;deck_Ledger Shredder;deck_Lifecreed Duo;deck_Lightshell Duo;deck_Lilypad Village;deck_Lilysplash Mentor;deck_Long River Lurker;deck_Long River's Pull;deck_Longstalk Brawl;deck_Lumra, Bellow of the Woods;deck_Lunar Convocation;deck_Lupinflower Village;deck_Mabel's Mettle;deck_Mabel, Heir to Cragflame;deck_Maha, Its Feathers Night;deck_Manifold Mouse;deck_Might of the Meek;deck_Mind Drill Assailant;deck_Mind Spiral;deck_Mindwhisker;deck_Mistbreath Elder;deck_Mockingbird;deck_Moonrise Cleric;deck_Moonstone Harbinger;deck_Mountain;deck_Mouse Trapper;deck_Mudflat Village;deck_Muerra, Trash Tactician;deck_Nettle Guard;deck_Nightwhorl Hermit;deck_Nocturnal Hunger;deck_Oakhollow Village;deck_Osteomancer Adept;deck_Otterball Antics;deck_Overprotect;deck_Parting Gust;deck_Patchwork Banner;deck_Pawpatch Formation;deck_Pawpatch Recruit;deck_Pearl of Wisdom;deck_Peerless Recycling;deck_Persistent Marshstalker;deck_Pileated Provisioner;deck_Plains;deck_Playful Shove;deck_Plumecreed Escort;deck_Plumecreed Mentor;deck_Polliwallop;deck_Pond Prophet;deck_Portent of Calamity;deck_Psychic Whorl;deck_Quaketusk Boar;deck_Rabbit Response;deck_Rabid Gnaw;deck_Raccoon Rallier;deck_Ral, Crackling Wit;deck_Rat Colony;deck_Ravine Raider;deck_Relentless Rats;deck_Repel Calamity;deck_Reptilian Recruiter;deck_Rockface Village;deck_Rottenmouth Viper;deck_Roughshod Duo;deck_Run Away Together;deck_Rust-Shield Rampager;deck_Ruthless Negotiation;deck_Salvation Swan;deck_Savor;deck_Sazacap's Brew;deck_Scales of Shale;deck_Scavenger's Talent;deck_Scrapshooter;deck_Season of Gathering;deck_Season of Loss;deck_Season of Weaving;deck_Season of the Bold;deck_Season of the Burrow;deck_Seasoned Warrenguard;deck_Secluded Courtyard;deck_Seedglaive Mentor;deck_Seedpod Squire;deck_Shore Up;deck_Shoreline Looter;deck_Short Bow;deck_Shrike Force;deck_Sinister Monolith;deck_Skyskipper Duo;deck_Sonar Strike;deck_Spellgyre;deck_Splash Lasher;deck_Splash Portal;deck_Star Charter;deck_Starfall Invocation;deck_Starforged Sword;deck_Stargaze;deck_Starlit Soothsayer;deck_Starscape Cleric;deck_Starseer Mentor;deck_Steampath Charger;deck_Stickytongue Sentinel;deck_Stocking the Pantry;deck_Stormcatch Mentor;deck_Stormchaser's Talent;deck_Stormsplitter;deck_Sugar Coat;deck_Sunshower Druid;deck_Sunspine Lynx;deck_Swamp;deck_Sword of Fire and Ice;deck_Swords to Plowshares;deck_Sylvan Tutor;deck_Take Out the Trash;deck_Tangle Tumbler;deck_Teapot Slinger;deck_Tempest Angler;deck_Tender Wildguide;deck_The Infamous Cruelclaw;deck_Thistledown Players;deck_Thornplate Intimidator;deck_Thornvault Forager;deck_Thought Shucker;deck_Thought-Stalker Warlock;deck_Three Tree City;deck_Three Tree Mascot;deck_Three Tree Rootweaver;deck_Three Tree Scribe;deck_Thundertrap Trainer;deck_Tidecaller Mentor;deck_Toski, Bearer of Secrets;deck_Treeguard Duo;deck_Treetop Sentries;deck_Uncharted Haven;deck_Valley Flamecaller;deck_Valley Floodcaller;deck_Valley Mightcaller;deck_Valley Questcaller;deck_Valley Rally;deck_Valley Rotcaller;deck_Veteran Guardmouse;deck_Vinereap Mentor;deck_Vren, the Relentless;deck_Wandertale Mentor;deck_War Squeak;deck_Warren Elder;deck_Warren Warleader;deck_Waterspout Warden;deck_Wax-Wane Witness;deck_Wear Down;deck_Whiskerquill Scribe;deck_Whiskervale Forerunner;deck_Wick's Patrol;deck_Wick, the Whorled Mind;deck_Wildfire Howl;deck_Wishing Well;deck_Ygra, Eater of All;deck_Zoraline, Cosmos Caller;wins;losses;removal_score;win_rate;bomb_score;cmc_0;cmc_1;cmc_2;cmc_3;cmc_4;cmc_5;cmc_6;color_category;is_W;is_U;is_B;is_R;is_G;is_WU;is_WB;is_WR;is_WG;is_UB;is_UR;is_UG;is_BR;is_BG;is_RG;is_Multi;avg_gp_wr;medal_status;medal_binary;card_synergy
d2a8107c815e471a883639770d5eb273;platinum;WG;R;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;11;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;4;2;0.02100000000000002;0.6666666666666666;22.294999999999796;0;2;6;9;4;2;0;GW;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5489130434782609;no medal;0;3.077124625604493
72f890c0589e4ada8bbf9c3b7d47746d;diamond;WB;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;3;0.05599999999999994;0.5714285714285714;19.683000000000053;0;1;6;9;3;4;0;BW;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5457500000000001;no medal;0;5.05289979639224
18ffa123663b4e569197a692fe1a800f;diamond;WU;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;2;8;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0.0;0.4;0.06400000000000017;0;5;6;4;1;5;2;UW;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.535375;no medal;0;3.9059605916237974
a5102cce85f1402085cc898165b2bd86;diamond;BR;;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;8;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;3;3;0.03700000000000003;0.5;0.0;0;1;11;6;2;3;0;BR;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.5415652173913044;no medal;0;0.3009912755902104
07aeec8776c443c386a860eea36a687c;diamond;RG;W;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0.02200000000000002;0.6666666666666666;50.444999999999595;0;3;10;3;2;4;1;GR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5437916666666666;almost medal;1;4.390867369468834
7d2bae34f3a04bc4ace220af263f8c4b;gold;UB;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;2;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;3;0.04400000000000004;0.5;20.683000000000057;0;2;6;4;2;6;3;BU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5380000000000001;no medal;0;10.647061790355009
21b8450384a044e2828ae175a9af2297;gold;UR;;1;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0.02200000000000002;0.875;0.06400000000000017;0;1;8;6;5;2;1;RU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5280434782608697;medaled;1;6.4049393165342305
ea1cfe3be61d45c28d64f7523fb5ea79;platinum;BR;;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0.02200000000000002;0.5;7.656999999999955;0;5;13;2;3;1;0;BR;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.5405000000000001;no medal;0;1.266231497269772
094efa83abea4808ba73d8fee5c02a74;platinum;UG;R;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0.049000000000000044;0.0;0.0;0;2;5;8;5;1;2;GU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.54124;no medal;0;11.206280438869678
5ba8ba3301d1460eb8f00e10fae0e345;mythic;RG;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;3;0.04400000000000004;0.5;78.60799999999944;0;1;8;7;2;5;0;GR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5392608695652175;no medal;0;3.7390306598993988
7efcfa73b996481a9793e38ad9e9ae8e;mythic;RG;;0;2;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;8;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;3;0.10199999999999998;0.4;1.7369999999999777;0;2;8;8;3;2;0;GR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5450416666666665;no medal;0;4.127847844566317
406570fe257c41d2802cba97e6643df0;mythic;BR;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;8;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0.04400000000000004;0.5;29.79100000000008;0;2;9;8;3;1;0;BR;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.5491739130434783;no medal;0;4.471032117306367
40e72c94c40946c4971f2e66859955e6;mythic;WG;;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0.025000000000000022;0.5;8.728999999999996;0;2;10;6;5;1;0;GW;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5491666666666667;no medal;0;4.875065333873025
ab35618f915c4786b44e8f3b56c15317;mythic;WG;;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;1;0;0;9;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0.025000000000000022;0.4;13.83199999999993;0;2;10;9;2;1;0;GW;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5487599999999999;no medal;0;3.666269027555927
870746b1075e439eab059ebd6cab0d6b;mythic;WR;;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;1;0;0;0;0;0;0;0;7;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;2;0.07299999999999995;0.75;125.3099999999998;0;3;12;7;1;0;0;RW;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5470384615384616;almost medal;1;3.6023554956111763
