object,id,name,lang,released_at,uri,scryfall_uri,layout,highres_image,image_status,image_uris,mana_cost,cmc,type_line,oracle_text,colors,color_identity,keywords,legalities,games,reserved,game_changer,finishes,oversized,set_id,digital,rarity,card_back_id,artist_ids,booster,story_spotlight,edhrec_rank,penny_rank,preview,power,toughness,all_parts,promo_types,frame_effects,produced_mana
card,35f2a71f-31e8-4b51-9dd4-51a5336b3b86,Moonrise Cleric,en,2024-08-02,https://api.scryfall.com/cards/35f2a71f-31e8-4b51-9dd4-51a5336b3b86,https://scryfall.com/card/blb/226/moonrise-cleric?utm_source=api,normal,True,highres_scan,"{'small': 'https://cards.scryfall.io/small/front/3/5/35f2a71f-31e8-4b51-9dd4-51a5336b3b86.jpg?1721427155', 'normal': 'https://cards.scryfall.io/normal/front/3/5/35f2a71f-31e8-4b51-9dd4-51a5336b3b86.jpg?1721427155', 'large': 'https://cards.scryfall.io/large/front/3/5/35f2a71f-31e8-4b51-9dd4-51a5336b3b86.jpg?1721427155', 'png': 'https://cards.scryfall.io/png/front/3/5/35f2a71f-31e8-4b51-9dd4-51a5336b3b86.png?1721427155', 'art_crop': 'https://cards.scryfall.io/art_crop/front/3/5/35f2a71f-31e8-4b51-9dd4-51a5336b3b86.jpg?1721427155', 'border_crop': 'https://cards.scryfall.io/border_crop/front/3/5/35f2a71f-31e8-4b51-9dd4-51a5336b3b86.jpg?1721427155'}",{1}{W/B}{W/B},3.0,Creature — Bat Cleric,"Flying
Whenever this creature attacks, you gain 1 life.","['B', 'W']","['B', 'W']",['Flying'],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,False,"['nonfoil', 'foil']",False,a2f58272-bba6-439d-871e-7a46686ac018,False,common,0aeebaf5-8c7d-4636-9e82-8c27447861f7,['b0e80135-db5a-4b88-a0bc-815a0e94faa1'],True,False,11359.0,9741.0,"{'source': 'Wizards of the Coast', 'source_uri': 'https://magic.wizards.com/en/products/bloomburrow/card-image-gallery', 'previewed_at': '2024-07-09'}",2,3,,,,
card,59e4aa8d-1d06-48db-b205-aa2f1392bbcb,Moonstone Harbinger,en,2024-08-02,https://api.scryfall.com/cards/59e4aa8d-1d06-48db-b205-aa2f1392bbcb,https://scryfall.com/card/blb/101/moonstone-harbinger?utm_source=api,normal,True,highres_scan,"{'small': 'https://cards.scryfall.io/small/front/5/9/59e4aa8d-1d06-48db-b205-aa2f1392bbcb.jpg?1721426452', 'normal': 'https://cards.scryfall.io/normal/front/5/9/59e4aa8d-1d06-48db-b205-aa2f1392bbcb.jpg?1721426452', 'large': 'https://cards.scryfall.io/large/front/5/9/59e4aa8d-1d06-48db-b205-aa2f1392bbcb.jpg?1721426452', 'png': 'https://cards.scryfall.io/png/front/5/9/59e4aa8d-1d06-48db-b205-aa2f1392bbcb.png?1721426452', 'art_crop': 'https://cards.scryfall.io/art_crop/front/5/9/59e4aa8d-1d06-48db-b205-aa2f1392bbcb.jpg?1721426452', 'border_crop': 'https://cards.scryfall.io/border_crop/front/5/9/59e4aa8d-1d06-48db-b205-aa2f1392bbcb.jpg?1721426452'}",{2}{B},3.0,Creature — Bat Warrior,"Flying, deathtouch
Whenever you gain or lose life during your turn, Bats you control get +1/+0 and gain deathtouch until end of turn. This ability triggers only once each turn.",['B'],['B'],"['Deathtouch', 'Flying']","{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,False,"['nonfoil', 'foil']",False,a2f58272-bba6-439d-871e-7a46686ac018,False,uncommon,0aeebaf5-8c7d-4636-9e82-8c27447861f7,['e0bcff21-4a2b-4151-86a2-a462da7b5aaa'],True,False,11692.0,9742.0,"{'source': 'Air Bubbles Cosplay', 'source_uri': 'https://twitter.com/AirBubbles/status/1811522203739214326/photo/1', 'previewed_at': '2024-07-11'}",1,3,,,,
card,4b827c54-8bfe-4ef5-830e-e17b8690bbe7,Mountain,en,2024-08-02,https://api.scryfall.com/cards/4b827c54-8bfe-4ef5-830e-e17b8690bbe7,https://scryfall.com/card/blb/375/mountain?utm_source=api,normal,True,highres_scan,"{'small': 'https://cards.scryfall.io/small/front/4/b/4b827c54-8bfe-4ef5-830e-e17b8690bbe7.jpg?1721428012', 'normal': 'https://cards.scryfall.io/normal/front/4/b/4b827c54-8bfe-4ef5-830e-e17b8690bbe7.jpg?1721428012', 'large': 'https://cards.scryfall.io/large/front/4/b/4b827c54-8bfe-4ef5-830e-e17b8690bbe7.jpg?1721428012', 'png': 'https://cards.scryfall.io/png/front/4/b/4b827c54-8bfe-4ef5-830e-e17b8690bbe7.png?1721428012', 'art_crop': 'https://cards.scryfall.io/art_crop/front/4/b/4b827c54-8bfe-4ef5-830e-e17b8690bbe7.jpg?1721428012', 'border_crop': 'https://cards.scryfall.io/border_crop/front/4/b/4b827c54-8bfe-4ef5-830e-e17b8690bbe7.jpg?1721428012'}",,0.0,Basic Land — Mountain,({T}: Add {R}.),[],['R'],[],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}","['paper', 'mtgo', 'arena']",False,False,"['nonfoil', 'foil']",False,a2f58272-bba6-439d-871e-7a46686ac018,False,common,0aeebaf5-8c7d-4636-9e82-8c27447861f7,['f16f5903-990f-4ffe-88fb-fd54d0d8752b'],False,False,,3.0,,,,,,,['R']
card,8ba1bc5a-03e7-44ec-893e-44042cbc02ef,Mouse Trapper,en,2024-08-02,https://api.scryfall.com/cards/8ba1bc5a-03e7-44ec-893e-44042cbc02ef,https://scryfall.com/card/blb/22/mouse-trapper?utm_source=api,normal,True,highres_scan,"{'small': 'https://cards.scryfall.io/small/front/8/b/8ba1bc5a-03e7-44ec-893e-44042cbc02ef.jpg?1721425888', 'normal': 'https://cards.scryfall.io/normal/front/8/b/8ba1bc5a-03e7-44ec-893e-44042cbc02ef.jpg?1721425888', 'large': 'https://cards.scryfall.io/large/front/8/b/8ba1bc5a-03e7-44ec-893e-44042cbc02ef.jpg?1721425888', 'png': 'https://cards.scryfall.io/png/front/8/b/8ba1bc5a-03e7-44ec-893e-44042cbc02ef.png?1721425888', 'art_crop': 'https://cards.scryfall.io/art_crop/front/8/b/8ba1bc5a-03e7-44ec-893e-44042cbc02ef.jpg?1721425888', 'border_crop': 'https://cards.scryfall.io/border_crop/front/8/b/8ba1bc5a-03e7-44ec-893e-44042cbc02ef.jpg?1721425888'}",{2}{W},3.0,Creature — Mouse Soldier,"Flash
Valiant — Whenever this creature becomes the target of a spell or ability you control for the first time each turn, tap target creature an opponent controls.",['W'],['W'],"['Valiant', 'Flash']","{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,False,"['nonfoil', 'foil']",False,a2f58272-bba6-439d-871e-7a46686ac018,False,uncommon,0aeebaf5-8c7d-4636-9e82-8c27447861f7,['36901417-ce61-4636-8b77-6db14a9cb68a'],True,False,12609.0,6223.0,"{'source': 'Queen Honey Games', 'source_uri': 'https://www.youtube.com/watch?v=qVJkOp1P2bo', 'previewed_at': '2024-07-12'}",3,2,,,,
card,53ec4ad3-9cf0-4f1b-a9db-d63feee594ab,Mudflat Village,en,2024-08-02,https://api.scryfall.com/cards/53ec4ad3-9cf0-4f1b-a9db-d63feee594ab,https://scryfall.com/card/blb/257/mudflat-village?utm_source=api,normal,True,highres_scan,"{'small': 'https://cards.scryfall.io/small/front/5/3/53ec4ad3-9cf0-4f1b-a9db-d63feee594ab.jpg?1721639657', 'normal': 'https://cards.scryfall.io/normal/front/5/3/53ec4ad3-9cf0-4f1b-a9db-d63feee594ab.jpg?1721639657', 'large': 'https://cards.scryfall.io/large/front/5/3/53ec4ad3-9cf0-4f1b-a9db-d63feee594ab.jpg?1721639657', 'png': 'https://cards.scryfall.io/png/front/5/3/53ec4ad3-9cf0-4f1b-a9db-d63feee594ab.png?1721639657', 'art_crop': 'https://cards.scryfall.io/art_crop/front/5/3/53ec4ad3-9cf0-4f1b-a9db-d63feee594ab.jpg?1721639657', 'border_crop': 'https://cards.scryfall.io/border_crop/front/5/3/53ec4ad3-9cf0-4f1b-a9db-d63feee594ab.jpg?1721639657'}",,0.0,Land,"{T}: Add {C}.
{T}: Add {B}. Spend this mana only to cast a creature spell.
{1}{B}, {T}, Sacrifice this land: Return target Bat, Lizard, Rat, or Squirrel card from your graveyard to your hand.",[],['B'],[],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,False,"['nonfoil', 'foil']",False,a2f58272-bba6-439d-871e-7a46686ac018,False,uncommon,0aeebaf5-8c7d-4636-9e82-8c27447861f7,['f16f5903-990f-4ffe-88fb-fd54d0d8752b'],True,False,3609.0,3454.0,,,,,,,"['B', 'C']"
card,b40e4658-fd68-46d0-9a89-25570a023d19,"Muerra, Trash Tactician",en,2024-08-02,https://api.scryfall.com/cards/b40e4658-fd68-46d0-9a89-25570a023d19,https://scryfall.com/card/blb/227/muerra-trash-tactician?utm_source=api,normal,True,highres_scan,"{'small': 'https://cards.scryfall.io/small/front/b/4/b40e4658-fd68-46d0-9a89-25570a023d19.jpg?1721427159', 'normal': 'https://cards.scryfall.io/normal/front/b/4/b40e4658-fd68-46d0-9a89-25570a023d19.jpg?1721427159', 'large': 'https://cards.scryfall.io/large/front/b/4/b40e4658-fd68-46d0-9a89-25570a023d19.jpg?1721427159', 'png': 'https://cards.scryfall.io/png/front/b/4/b40e4658-fd68-46d0-9a89-25570a023d19.png?1721427159', 'art_crop': 'https://cards.scryfall.io/art_crop/front/b/4/b40e4658-fd68-46d0-9a89-25570a023d19.jpg?1721427159', 'border_crop': 'https://cards.scryfall.io/border_crop/front/b/4/b40e4658-fd68-46d0-9a89-25570a023d19.jpg?1721427159'}",{1}{R}{G},3.0,Legendary Creature — Raccoon Warrior,"At the beginning of your first main phase, add {R} or {G} for each Raccoon you control.
Whenever you expend 4, you gain 3 life. (You expend 4 as you spend your fourth total mana to cast spells during a turn.)
Whenever you expend 8, exile the top two cards of your library. Until the end of your next turn, you may play those cards.","['G', 'R']","['G', 'R']",[],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,False,"['nonfoil', 'foil']",False,a2f58272-bba6-439d-871e-7a46686ac018,False,rare,0aeebaf5-8c7d-4636-9e82-8c27447861f7,['93bec3c0-0260-4d31-8064-5d01efb4153f'],True,False,9926.0,9221.0,"{'source': 'Wizards of the Coast', 'source_uri': 'https://magic.wizards.com/en/products/bloomburrow/card-image-gallery', 'previewed_at': '2024-07-09'}",2,4,,,['legendary'],"['G', 'R']"
card,8c9c3cc3-2aa2-453e-a17c-2baeeaabe0a9,Nettle Guard,en,2024-08-02,https://api.scryfall.com/cards/8c9c3cc3-2aa2-453e-a17c-2baeeaabe0a9,https://scryfall.com/card/blb/23/nettle-guard?utm_source=api,normal,True,highres_scan,"{'small': 'https://cards.scryfall.io/small/front/8/c/8c9c3cc3-2aa2-453e-a17c-2baeeaabe0a9.jpg?1721425890', 'normal': 'https://cards.scryfall.io/normal/front/8/c/8c9c3cc3-2aa2-453e-a17c-2baeeaabe0a9.jpg?1721425890', 'large': 'https://cards.scryfall.io/large/front/8/c/8c9c3cc3-2aa2-453e-a17c-2baeeaabe0a9.jpg?1721425890', 'png': 'https://cards.scryfall.io/png/front/8/c/8c9c3cc3-2aa2-453e-a17c-2baeeaabe0a9.png?1721425890', 'art_crop': 'https://cards.scryfall.io/art_crop/front/8/c/8c9c3cc3-2aa2-453e-a17c-2baeeaabe0a9.jpg?1721425890', 'border_crop': 'https://cards.scryfall.io/border_crop/front/8/c/8c9c3cc3-2aa2-453e-a17c-2baeeaabe0a9.jpg?1721425890'}",{1}{W},2.0,Creature — Mouse Soldier,"Valiant — Whenever this creature becomes the target of a spell or ability you control for the first time each turn, it gets +0/+2 until end of turn.
{1}, Sacrifice this creature: Destroy target artifact or enchantment.",['W'],['W'],['Valiant'],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,False,"['nonfoil', 'foil']",False,a2f58272-bba6-439d-871e-7a46686ac018,False,common,0aeebaf5-8c7d-4636-9e82-8c27447861f7,['17ec946e-bb99-4f0d-af75-c296eb4145be'],True,False,11307.0,3412.0,"{'source': 'Wizards of the Coast', 'source_uri': '', 'previewed_at': '2024-07-12'}",3,1,,,,
card,0928e04f-2568-41e8-b603-7a25cf5f94d0,Nightwhorl Hermit,en,2024-08-02,https://api.scryfall.com/cards/0928e04f-2568-41e8-b603-7a25cf5f94d0,https://scryfall.com/card/blb/62/nightwhorl-hermit?utm_source=api,normal,True,highres_scan,"{'small': 'https://cards.scryfall.io/small/front/0/9/0928e04f-2568-41e8-b603-7a25cf5f94d0.jpg?1721426168', 'normal': 'https://cards.scryfall.io/normal/front/0/9/0928e04f-2568-41e8-b603-7a25cf5f94d0.jpg?1721426168', 'large': 'https://cards.scryfall.io/large/front/0/9/0928e04f-2568-41e8-b603-7a25cf5f94d0.jpg?1721426168', 'png': 'https://cards.scryfall.io/png/front/0/9/0928e04f-2568-41e8-b603-7a25cf5f94d0.png?1721426168', 'art_crop': 'https://cards.scryfall.io/art_crop/front/0/9/0928e04f-2568-41e8-b603-7a25cf5f94d0.jpg?1721426168', 'border_crop': 'https://cards.scryfall.io/border_crop/front/0/9/0928e04f-2568-41e8-b603-7a25cf5f94d0.jpg?1721426168'}",{2}{U},3.0,Creature — Rat Rogue,"Vigilance
Threshold — As long as seven or more cards are in your graveyard, this creature gets +1/+0 and can't be blocked.",['U'],['U'],"['Vigilance', 'Threshold']","{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,False,"['nonfoil', 'foil']",False,a2f58272-bba6-439d-871e-7a46686ac018,False,common,0aeebaf5-8c7d-4636-9e82-8c27447861f7,['76bc57c7-47c6-40c5-8797-8ffcce430ac7'],True,False,13976.0,,"{'source': 'Wizards of the Coast', 'source_uri': '', 'previewed_at': '2024-07-16'}",1,4,,,,
card,742c0409-9abd-4559-b52e-932cc90c531a,Nocturnal Hunger,en,2024-08-02,https://api.scryfall.com/cards/742c0409-9abd-4559-b52e-932cc90c531a,https://scryfall.com/card/blb/102/nocturnal-hunger?utm_source=api,normal,True,highres_scan,"{'small': 'https://cards.scryfall.io/small/front/7/4/742c0409-9abd-4559-b52e-932cc90c531a.jpg?1721426459', 'normal': 'https://cards.scryfall.io/normal/front/7/4/742c0409-9abd-4559-b52e-932cc90c531a.jpg?1721426459', 'large': 'https://cards.scryfall.io/large/front/7/4/742c0409-9abd-4559-b52e-932cc90c531a.jpg?1721426459', 'png': 'https://cards.scryfall.io/png/front/7/4/742c0409-9abd-4559-b52e-932cc90c531a.png?1721426459', 'art_crop': 'https://cards.scryfall.io/art_crop/front/7/4/742c0409-9abd-4559-b52e-932cc90c531a.jpg?1721426459', 'border_crop': 'https://cards.scryfall.io/border_crop/front/7/4/742c0409-9abd-4559-b52e-932cc90c531a.jpg?1721426459'}",{2}{B},3.0,Instant,"Gift a Food (You may promise an opponent a gift as you cast this spell. If you do, they create a Food token before its other effects. It's an artifact with ""{2}, {T}, Sacrifice this token: You gain 3 life."")
Destroy target creature. If the gift wasn't promised, you lose 2 life.",['B'],['B'],"['Gift', 'Food']","{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,False,"['nonfoil', 'foil']",False,a2f58272-bba6-439d-871e-7a46686ac018,False,common,0aeebaf5-8c7d-4636-9e82-8c27447861f7,['2409a097-87a3-486f-9d16-c69217e264c6'],True,False,12534.0,,"{'source': 'Wizards of the Coast', 'source_uri': '', 'previewed_at': '2024-07-16'}",,,"[{'object': 'related_card', 'id': '0dce2241-e58b-41d4-b57c-9794fc8ee004', 'component': 'token', 'name': 'Food', 'type_line': 'Token Artifact — Food', 'uri': 'https://api.scryfall.com/cards/0dce2241-e58b-41d4-b57c-9794fc8ee004'}, {'object': 'related_card', 'id': '742c0409-9abd-4559-b52e-932cc90c531a', 'component': 'combo_piece', 'name': 'Nocturnal Hunger', 'type_line': 'Instant', 'uri': 'https://api.scryfall.com/cards/742c0409-9abd-4559-b52e-932cc90c531a'}]",,,
card,0d49b016-b02b-459f-85e9-c04f6bdcb94e,Oakhollow Village,en,2024-08-02,https://api.scryfall.com/cards/0d49b016-b02b-459f-85e9-c04f6bdcb94e,https://scryfall.com/card/blb/258/oakhollow-village?utm_source=api,normal,True,highres_scan,"{'small': 'https://cards.scryfall.io/small/front/0/d/0d49b016-b02b-459f-85e9-c04f6bdcb94e.jpg?1721639587', 'normal': 'https://cards.scryfall.io/normal/front/0/d/0d49b016-b02b-459f-85e9-c04f6bdcb94e.jpg?1721639587', 'large': 'https://cards.scryfall.io/large/front/0/d/0d49b016-b02b-459f-85e9-c04f6bdcb94e.jpg?1721639587', 'png': 'https://cards.scryfall.io/png/front/0/d/0d49b016-b02b-459f-85e9-c04f6bdcb94e.png?1721639587', 'art_crop': 'https://cards.scryfall.io/art_crop/front/0/d/0d49b016-b02b-459f-85e9-c04f6bdcb94e.jpg?1721639587', 'border_crop': 'https://cards.scryfall.io/border_crop/front/0/d/0d49b016-b02b-459f-85e9-c04f6bdcb94e.jpg?1721639587'}",,0.0,Land,"{T}: Add {C}.
{T}: Add {G}. Spend this mana only to cast a creature spell.
{G}, {T}: Put a +1/+1 counter on each Frog, Rabbit, Raccoon, or Squirrel you control that entered the battlefield this turn.",[],['G'],[],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,False,"['nonfoil', 'foil']",False,a2f58272-bba6-439d-871e-7a46686ac018,False,uncommon,0aeebaf5-8c7d-4636-9e82-8c27447861f7,['7f1868e3-325f-4df9-8f27-a381fed4f0fc'],True,False,3883.0,5262.0,,,,,,,"['C', 'G']"
card,7d8238dd-858f-466c-96de-986bd66861d7,Osteomancer Adept,en,2024-08-02,https://api.scryfall.com/cards/7d8238dd-858f-466c-96de-986bd66861d7,https://scryfall.com/card/blb/103/osteomancer-adept?utm_source=api,normal,True,highres_scan,"{'small': 'https://cards.scryfall.io/small/front/7/d/7d8238dd-858f-466c-96de-986bd66861d7.jpg?1721426463', 'normal': 'https://cards.scryfall.io/normal/front/7/d/7d8238dd-858f-466c-96de-986bd66861d7.jpg?1721426463', 'large': 'https://cards.scryfall.io/large/front/7/d/7d8238dd-858f-466c-96de-986bd66861d7.jpg?1721426463', 'png': 'https://cards.scryfall.io/png/front/7/d/7d8238dd-858f-466c-96de-986bd66861d7.png?1721426463', 'art_crop': 'https://cards.scryfall.io/art_crop/front/7/d/7d8238dd-858f-466c-96de-986bd66861d7.jpg?1721426463', 'border_crop': 'https://cards.scryfall.io/border_crop/front/7/d/7d8238dd-858f-466c-96de-986bd66861d7.jpg?1721426463'}",{1}{B},2.0,Creature — Squirrel Warlock,"Deathtouch
{T}: Until end of turn, you may cast creature spells from your graveyard by foraging in addition to paying their other costs. If you cast a spell this way, that creature enters with a finality counter on it. (To forage, exile three cards from your graveyard or sacrifice a Food. If a creature with a finality counter on it would die, exile it instead.)",['B'],['B'],['Deathtouch'],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,False,"['nonfoil', 'foil']",False,a2f58272-bba6-439d-871e-7a46686ac018,False,rare,0aeebaf5-8c7d-4636-9e82-8c27447861f7,['826eea7d-7381-42e0-b21d-60ec2d79b588'],True,False,6435.0,6391.0,"{'source': 'Wizards of the Coast', 'source_uri': 'https://magic.wizards.com/en/products/bloomburrow/card-image-gallery', 'previewed_at': '2024-07-09'}",2,2,,,,
card,3ff83ff7-e428-4ccc-8341-f223dab76bd1,Otterball Antics,en,2024-08-02,https://api.scryfall.com/cards/3ff83ff7-e428-4ccc-8341-f223dab76bd1,https://scryfall.com/card/blb/63/otterball-antics?utm_source=api,normal,True,highres_scan,"{'small': 'https://cards.scryfall.io/small/front/3/f/3ff83ff7-e428-4ccc-8341-f223dab76bd1.jpg?1721426185', 'normal': 'https://cards.scryfall.io/normal/front/3/f/3ff83ff7-e428-4ccc-8341-f223dab76bd1.jpg?1721426185', 'large': 'https://cards.scryfall.io/large/front/3/f/3ff83ff7-e428-4ccc-8341-f223dab76bd1.jpg?1721426185', 'png': 'https://cards.scryfall.io/png/front/3/f/3ff83ff7-e428-4ccc-8341-f223dab76bd1.png?1721426185', 'art_crop': 'https://cards.scryfall.io/art_crop/front/3/f/3ff83ff7-e428-4ccc-8341-f223dab76bd1.jpg?1721426185', 'border_crop': 'https://cards.scryfall.io/border_crop/front/3/f/3ff83ff7-e428-4ccc-8341-f223dab76bd1.jpg?1721426185'}",{1}{U},2.0,Sorcery,"Create a 1/1 blue and red Otter creature token with prowess. If this spell was cast from anywhere other than your hand, put a +1/+1 counter on that creature. (Whenever you cast a noncreature spell, a creature with prowess gets +1/+1 until end of turn.)
Flashback {3}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",['U'],['U'],['Flashback'],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,False,"['nonfoil', 'foil']",False,a2f58272-bba6-439d-871e-7a46686ac018,False,uncommon,0aeebaf5-8c7d-4636-9e82-8c27447861f7,['9b3fac11-04d4-4896-8005-ad255df63704'],True,False,9764.0,7971.0,"{'source': 'CulturaPop', 'source_uri': 'https://cpop.it/articoli/bozzamagic-the-gathering-vi-sveliamo-in-esclusiva-3-nuove-carte-di-bloomburrow', 'previewed_at': '2024-07-12'}",,,"[{'object': 'related_card', 'id': '3ff83ff7-e428-4ccc-8341-f223dab76bd1', 'component': 'combo_piece', 'name': 'Otterball Antics', 'type_line': 'Sorcery', 'uri': 'https://api.scryfall.com/cards/3ff83ff7-e428-4ccc-8341-f223dab76bd1'}, {'object': 'related_card', 'id': 'e6b2c465-c446-4dee-9101-763105dcf813', 'component': 'token', 'name': 'Otter', 'type_line': 'Token Creature — Otter', 'uri': 'https://api.scryfall.com/cards/e6b2c465-c446-4dee-9101-763105dcf813'}]",,,
